,lemmata,freqs,in%texts
63164,canaletto,1,0.19047619047619047
63165,canalicule,1,0.19047619047619047
63166,canalisaüon,1,0.19047619047619047
63167,canapé-divan,1,0.19047619047619047
63168,canard-Jean,1,0.19047619047619047
63169,canard-Paul,1,0.19047619047619047
63170,canardeur,1,0.19047619047619047
63171,canardière,1,0.19047619047619047
63172,canards-mandarins,1,0.19047619047619047
63173,cana­ques,1,0.19047619047619047
63174,cancalaise,1,0.19047619047619047
63175,cancalaises,1,0.19047619047619047
63176,cancale,1,0.19047619047619047
63177,cancel,1,0.19047619047619047
63178,cancellations,1,0.19047619047619047
63179,cances,1,0.19047619047619047
63180,cancresses,1,0.19047619047619047
63181,cancériformes,1,0.19047619047619047
63182,cancérigène,1,0.19047619047619047
63183,cancérologue,1,0.19047619047619047
63184,candidis,1,0.19047619047619047
63185,candido-vicelard,1,0.19047619047619047
63186,candil,1,0.19047619047619047
63187,candiote,1,0.19047619047619047
63188,candy,1,0.19047619047619047
63189,canelle,1,0.19047619047619047
63190,canepetière,1,0.19047619047619047
63191,canestrelis,1,0.19047619047619047
63192,caneter,1,0.19047619047619047
63193,canevasser,1,0.19047619047619047
63194,canfouine,1,0.19047619047619047
63195,cangi,1,0.19047619047619047
63196,cani-,1,0.19047619047619047
63197,caniculissime,1,0.19047619047619047
63198,canier,1,0.19047619047619047
63199,canin-cana,1,0.19047619047619047
63200,canivultus,1,0.19047619047619047
63201,cann,1,0.19047619047619047
63202,cannaïs,1,0.19047619047619047
63203,canne-fourreau,1,0.19047619047619047
63204,canne-parapluie,1,0.19047619047619047
63205,canne-à-rien,1,0.19047619047619047
63206,cannelle-vanille,1,0.19047619047619047
63207,cannes-épées,1,0.19047619047619047
63208,canneton,1,0.19047619047619047
63209,canniba-lesque,1,0.19047619047619047
63210,cannibaliser,1,0.19047619047619047
63211,cannis,1,0.19047619047619047
63212,cannisse,1,0.19047619047619047
63213,cannois,1,0.19047619047619047
63214,cannonade,1,0.19047619047619047
63215,cannot,1,0.19047619047619047
63216,cano,1,0.19047619047619047
63217,canon-aérostat,1,0.19047619047619047
63218,canon-radiant,1,0.19047619047619047
63219,canon-revolver,1,0.19047619047619047
63220,canonades,1,0.19047619047619047
63221,canonis,1,0.19047619047619047
63222,canons-mitrailleuses,1,0.19047619047619047
63223,canons-museaux,1,0.19047619047619047
63224,canoné,1,0.19047619047619047
63225,canope,1,0.19047619047619047
63226,canopée,1,0.19047619047619047
63227,canot-salon,1,0.19047619047619047
63228,cansada,1,0.19047619047619047
63229,canson,1,0.19047619047619047
63230,cant,1,0.19047619047619047
63231,cantabile,1,0.19047619047619047
63232,cantabrique,1,0.19047619047619047
63233,cantabriques,1,0.19047619047619047
63234,cantal,1,0.19047619047619047
63235,cantares,1,0.19047619047619047
63236,cantes,1,0.19047619047619047
63237,cantharider,1,0.19047619047619047
63238,cantharis,1,0.19047619047619047
63239,cantoche,1,0.19047619047619047
63240,cantoches,1,0.19047619047619047
63241,cantonalement,1,0.19047619047619047
63242,cantonnade,1,0.19047619047619047
63243,cantorien,1,0.19047619047619047
63244,cantre,1,0.19047619047619047
63245,cantrope,1,0.19047619047619047
63246,cantus,1,0.19047619047619047
63247,canté,1,0.19047619047619047
63248,canuler,1,0.19047619047619047
63249,canutienne,1,0.19047619047619047
63250,canzo-nettes,1,0.19047619047619047
63251,canzonnettes,1,0.19047619047619047
63252,canéphore,1,0.19047619047619047
63253,caombine,1,0.19047619047619047
63254,caombines,1,0.19047619047619047
63255,caountri,1,0.19047619047619047
63256,caoutchouc12,1,0.19047619047619047
63257,caoutchoutiers6,1,0.19047619047619047
63258,cap'taine,1,0.19047619047619047
63259,capa,1,0.19047619047619047
63260,capab'd'me,1,0.19047619047619047
63261,capable-de-tout,1,0.19047619047619047
63262,capacitaire,1,0.19047619047619047
63263,capaci­tés,1,0.19047619047619047
63264,capaole,1,0.19047619047619047
63265,capelage,1,0.19047619047619047
63266,capelan,1,0.19047619047619047
63267,capendu,1,0.19047619047619047
63268,capensis,1,0.19047619047619047
63269,caper,1,0.19047619047619047
63270,capessunt,1,0.19047619047619047
63271,caphamaüm,1,0.19047619047619047
63272,capi,1,0.19047619047619047
63273,capillogène,1,0.19047619047619047
63274,capillosités,1,0.19047619047619047
63275,capilène,1,0.19047619047619047
63276,capisce,1,0.19047619047619047
63277,capisco,1,0.19047619047619047
63278,capitaine-commandant-cavalier,1,0.19047619047619047
63279,capitaine-comptable,1,0.19047619047619047
63280,capitaine-conservateur,1,0.19047619047619047
63281,capitaine-gouverneur,1,0.19047619047619047
63282,capitaine-lansquenet,1,0.19047619047619047
63283,capitaine-prince,1,0.19047619047619047
63284,capitaine-trésorier,1,0.19047619047619047
63285,capital-risque,1,0.19047619047619047
63286,capital-travail,1,0.19047619047619047
63287,capitalistement,1,0.19047619047619047
63288,capitanat,1,0.19047619047619047
63289,capite,1,0.19047619047619047
63290,capiteusement,1,0.19047619047619047
63291,capitolade,1,0.19047619047619047
63292,capitula-t-il,1,0.19047619047619047
63293,caporal-fourrier,1,0.19047619047619047
63294,caporale,1,0.19047619047619047
63295,caporals,1,0.19047619047619047
63296,cappuccino,1,0.19047619047619047
63297,capri,1,0.19047619047619047
63298,capricant,1,0.19047619047619047
63299,capricciosa,1,0.19047619047619047
63300,capriceries,1,0.19047619047619047
63301,caprilles,1,0.19047619047619047
63302,caprimulges,1,0.19047619047619047
63303,capsulage,1,0.19047619047619047
63304,capsuleuses,1,0.19047619047619047
63305,capt,1,0.19047619047619047
63306,capt'n,1,0.19047619047619047
63307,captable,1,0.19047619047619047
63308,capte-t-il,1,0.19047619047619047
63309,capucet,1,0.19047619047619047
63310,capucino,1,0.19047619047619047
63311,capé,1,0.19047619047619047
63312,capétien,1,0.19047619047619047
63313,caquelon,1,0.19047619047619047
63314,caquer,1,0.19047619047619047
63315,caquetusse,1,0.19047619047619047
63316,caquètent,1,0.19047619047619047
63317,car-ferries,1,0.19047619047619047
63318,car-gué,1,0.19047619047619047
63319,cara-.vane,1,0.19047619047619047
63320,carabossées,1,0.19047619047619047
63321,caracolages,1,0.19047619047619047
63322,caractèrofficielcaractèreofficielcaract,1,0.19047619047619047
63323,caractérologie,1,0.19047619047619047
63324,caractêre,1,0.19047619047619047
63325,caradinatiacum,1,0.19047619047619047
63326,caram-bolage,1,0.19047619047619047
63327,caramba,1,0.19047619047619047
63328,carambars,1,0.19047619047619047
63329,caramboleur,1,0.19047619047619047
63330,carambouillade,1,0.19047619047619047
63331,carambouillage,1,0.19047619047619047
63332,carambouilleur,1,0.19047619047619047
63333,caramélisage,1,0.19047619047619047
63334,caranques,1,0.19047619047619047
63335,carantes,1,0.19047619047619047
63336,carapacées,1,0.19047619047619047
63337,carapacés,1,0.19047619047619047
63338,carapataiL,1,0.19047619047619047
63339,carapateur,1,0.19047619047619047
63340,caravagien,1,0.19047619047619047
63341,carayou,1,0.19047619047619047
63342,carayous,1,0.19047619047619047
63343,carbagol,1,0.19047619047619047
63344,carbochimie,1,0.19047619047619047
63345,carbonade,1,0.19047619047619047
63346,carbonari,1,0.19047619047619047
63347,carbonarisme,1,0.19047619047619047
63348,carbonifère,1,0.19047619047619047
63349,carbonisation,1,0.19047619047619047
63350,carboné,1,0.19047619047619047
63351,carburo,1,0.19047619047619047
63352,carburos,1,0.19047619047619047
63353,carc,1,0.19047619047619047
63354,carcassiers,1,0.19047619047619047
63355,cardage,1,0.19047619047619047
63356,cardamome,1,0.19047619047619047
63357,cardavoines,1,0.19047619047619047
63358,carderie,1,0.19047619047619047
63359,cardiazol,1,0.19047619047619047
63360,cardinal-archevêque,1,0.19047619047619047
63361,cardinal-contrôleur,1,0.19047619047619047
63362,cardinalait,1,0.19047619047619047
63363,cardinoche,1,0.19047619047619047
63364,cardiographe,1,0.19047619047619047
63365,cardiologique,1,0.19047619047619047
63366,cardère,1,0.19047619047619047
63367,careat,1,0.19047619047619047
63368,careful,1,0.19047619047619047
63369,carefully,1,0.19047619047619047
63370,caress,1,0.19047619047619047
63371,carex,1,0.19047619047619047
63372,cargat,1,0.19047619047619047
63373,cargo-boats,1,0.19047619047619047
63374,cargo-poète,1,0.19047619047619047
63375,cargonautes,1,0.19047619047619047
63376,cargoète,1,0.19047619047619047
63377,cargue-point,1,0.19047619047619047
63378,caricaturalement,1,0.19047619047619047
63379,caricou,1,0.19047619047619047
63380,carillonnade,1,0.19047619047619047
63381,carillonnant,1,0.19047619047619047
63382,carillonnement,1,0.19047619047619047
63383,carillonneur,1,0.19047619047619047
63384,carillos,1,0.19047619047619047
63385,carissime,1,0.19047619047619047
63386,cariste,1,0.19047619047619047
63387,carita,1,0.19047619047619047
63388,carita-tive,1,0.19047619047619047
63389,carline,1,0.19047619047619047
63390,carmel,1,0.19047619047619047
63391,carmera,1,0.19047619047619047
63392,carmouille,1,0.19047619047619047
63393,carneilhane,1,0.19047619047619047
63394,carnet-portefeuille,1,0.19047619047619047
63395,carnevale,1,0.19047619047619047
63396,carnoplastie,1,0.19047619047619047
63397,carnélia,1,0.19047619047619047
63398,caroliniennes,1,0.19047619047619047
63399,caronade,1,0.19047619047619047
63400,carotes,1,0.19047619047619047
63401,carotidien,1,0.19047619047619047
63402,carottage,1,0.19047619047619047
63403,carotteur,1,0.19047619047619047
63404,carpaccien,1,0.19047619047619047
63405,carpien,1,0.19047619047619047
63406,carpillon,1,0.19047619047619047
63407,carque,1,0.19047619047619047
63408,carrare,1,0.19047619047619047
63409,carreleur,1,0.19047619047619047
63410,carrelure,1,0.19047619047619047
63411,carressant,1,0.19047619047619047
63412,carresser,1,0.19047619047619047
63413,carrièreconnaissait,1,0.19047619047619047
63414,carro,1,0.19047619047619047
63415,carrossières,1,0.19047619047619047
63416,carroyer,1,0.19047619047619047
63417,carrozza,1,0.19047619047619047
63418,carrying,1,0.19047619047619047
63419,cartagénois,1,0.19047619047619047
63420,cartasonnes,1,0.19047619047619047
63421,carte-correspondance,1,0.19047619047619047
63422,carte-frontière,1,0.19047619047619047
63423,carte-mère,1,0.19047619047619047
63424,carte-mémoire,1,0.19047619047619047
63425,carte-réclame,1,0.19047619047619047
63426,carte-vue,1,0.19047619047619047
63427,cartello,1,0.19047619047619047
63428,cartelés,1,0.19047619047619047
63429,cartes-postales,1,0.19047619047619047
63430,cartesurtablé,1,0.19047619047619047
63431,cartoline,1,0.19047619047619047
63432,cartomancie,1,0.19047619047619047
63433,carton-cuir,1,0.19047619047619047
63434,carton-toile,1,0.19047619047619047
63435,cartonnet,1,0.19047619047619047
63436,cartons-classeurs,1,0.19047619047619047
63437,cartoon,1,0.19047619047619047
63438,carus,1,0.19047619047619047
63439,carvenisées,1,0.19047619047619047
63440,car­rière,1,0.19047619047619047
63441,car­rosserie,1,0.19047619047619047
63442,car­rés,1,0.19047619047619047
63443,car­touche,1,0.19047619047619047
63444,cas-,1,0.19047619047619047
63445,casablancais,1,0.19047619047619047
63446,casanovas,1,0.19047619047619047
63447,casanovesque,1,0.19047619047619047
63448,casca-daient,1,0.19047619047619047
63449,cascadante,1,0.19047619047619047
63450,cascadants,1,0.19047619047619047
63451,cascadettes,1,0.19047619047619047
63452,casco,1,0.19047619047619047
63453,case-cercueil,1,0.19047619047619047
63454,cash-mère,1,0.19047619047619047
63455,cashemires,1,0.19047619047619047
63456,cashmeere,1,0.19047619047619047
63457,casnarinas,1,0.19047619047619047
63458,caspitello,1,0.19047619047619047
63459,casque-cagoule,1,0.19047619047619047
63460,casques-pas-comme-chez-nous,1,0.19047619047619047
63461,casquetiers,1,0.19047619047619047
63462,casquets,1,0.19047619047619047
63463,casquette4,1,0.19047619047619047
63464,casquettes-réclames,1,0.19047619047619047
63465,cass'role,1,0.19047619047619047
63466,cassandresques,1,0.19047619047619047
63467,cassatas,1,0.19047619047619047
63468,casse-,1,0.19047619047619047
63469,casse-bonbon,1,0.19047619047619047
63470,casse-burettes,1,0.19047619047619047
63471,casse-couille,1,0.19047619047619047
63472,casse-couilles,1,0.19047619047619047
63473,casse-croûte-pâté,1,0.19047619047619047
63474,casse-cœur,1,0.19047619047619047
63475,casse-escargots,1,0.19047619047619047
63476,casse-faim,1,0.19047619047619047
63477,casse-patte,1,0.19047619047619047
63478,casse-pipes,1,0.19047619047619047
63479,casse-pot,1,0.19047619047619047
63480,casse-roupettes,1,0.19047619047619047
63481,casse-sentiments,1,0.19047619047619047
63482,casse-tronche,1,0.19047619047619047
63483,casse-valentins,1,0.19047619047619047
63484,casseburettes,1,0.19047619047619047
63485,casserolette,1,0.19047619047619047
63486,cassett,1,0.19047619047619047
63487,cassez-le,1,0.19047619047619047
63488,cassi,1,0.19047619047619047
63489,cassi-téro-,1,0.19047619047619047
63490,cassia,1,0.19047619047619047
63491,cassiflo,1,0.19047619047619047
63492,cassis-tomate,1,0.19047619047619047
63493,cassitérite,1,0.19047619047619047
63494,cassonnade,1,0.19047619047619047
63495,castafouine,1,0.19047619047619047
63496,castagnette,1,0.19047619047619047
63497,castagneurs,1,0.19047619047619047
63498,castagno,1,0.19047619047619047
63499,casta­gnettes,1,0.19047619047619047
63500,castelets,1,0.19047619047619047
63501,castera,1,0.19047619047619047
63502,castille,1,0.19047619047619047
63503,castiller,1,0.19047619047619047
63504,castissima,1,0.19047619047619047
63505,castle,1,0.19047619047619047
63506,castorette,1,0.19047619047619047
63507,castrateur,1,0.19047619047619047
63508,castro-guévariste,1,0.19047619047619047
63509,castrole,1,0.19047619047619047
63510,casuarine,1,0.19047619047619047
63511,casus,1,0.19047619047619047
63512,cas­qués,1,0.19047619047619047
63513,cas­trant,1,0.19047619047619047
63514,cat,1,0.19047619047619047
63515,cata-lepsie,1,0.19047619047619047
63516,catabolisme,1,0.19047619047619047
63517,catachrèse,1,0.19047619047619047
63518,cataclisme,1,0.19047619047619047
63519,cataclismes,1,0.19047619047619047
63520,cataclop,1,0.19047619047619047
63521,catalamus,1,0.19047619047619047
63522,catalytique,1,0.19047619047619047
63523,cataphysique,1,0.19047619047619047
63524,cataplasse,1,0.19047619047619047
63525,cataracter,1,0.19047619047619047
63526,cataracteuses,1,0.19047619047619047
63527,cataractéristique,1,0.19047619047619047
63528,cateau,1,0.19047619047619047
63529,caterpileux,1,0.19047619047619047
63530,catharreuse,1,0.19047619047619047
63531,cathedra,1,0.19047619047619047
63532,cathedral,1,0.19047619047619047
63533,catholiche,1,0.19047619047619047
63534,catholicité,1,0.19047619047619047
63535,catholique-romain,1,0.19047619047619047
63536,cathéchisme,1,0.19047619047619047
63537,cathéter,1,0.19047619047619047
63538,catilinaire,1,0.19047619047619047
63539,catimine,1,0.19047619047619047
63540,catiminesque,1,0.19047619047619047
63541,catiminette,1,0.19047619047619047
63542,catimineur,1,0.19047619047619047
63543,catiminis,1,0.19047619047619047
63544,catiminois,1,0.19047619047619047
63545,cation,1,0.19047619047619047
63546,cativa,1,0.19047619047619047
63547,catleyas,1,0.19047619047619047
63548,catoliche,1,0.19047619047619047
63549,catoptrique,1,0.19047619047619047
63550,catraz,1,0.19047619047619047
63551,cattivo,1,0.19047619047619047
63552,cattleman,1,0.19047619047619047
63553,cattleya,1,0.19047619047619047
63554,caté,1,0.19047619047619047
63555,catéchisme-express,1,0.19047619047619047
63556,catéchismer,1,0.19047619047619047
63557,catéchèse,1,0.19047619047619047
63558,catéchétique,1,0.19047619047619047
63559,catégoricité,1,0.19047619047619047
63560,cau,1,0.19047619047619047
63561,caucause,1,0.19047619047619047
63562,cauchemaresque,1,0.19047619047619047
63563,cauchoises,1,0.19047619047619047
63564,cauchon,1,0.19047619047619047
63565,cauda,1,0.19047619047619047
63566,cauge,1,0.19047619047619047
63567,cauliflowers,1,0.19047619047619047
63568,cauri,1,0.19047619047619047
63569,cauris,1,0.19047619047619047
63570,causa-t-elle,1,0.19047619047619047
63571,causaille,1,0.19047619047619047
63572,causait-elle,1,0.19047619047619047
63573,causaliste,1,0.19047619047619047
63574,cause'de,1,0.19047619047619047
63575,cause-pas-la-bouche-pleine,1,0.19047619047619047
63576,cause-t,1,0.19047619047619047
63577,cause-t-elle,1,0.19047619047619047
63578,cause-toujours,1,0.19047619047619047
63579,cause-z'en,1,0.19047619047619047
63580,causerait-il,1,0.19047619047619047
63581,causerions-nous,1,0.19047619047619047
63582,causeux,1,0.19047619047619047
63583,causoir,1,0.19047619047619047
63584,causons-z'en,1,0.19047619047619047
63585,causse,1,0.19047619047619047
63586,causticité,1,0.19047619047619047
63587,causât'encore,1,0.19047619047619047
63588,cautelle,1,0.19047619047619047
63589,caval'rie,1,0.19047619047619047
63590,cavanna,1,0.19047619047619047
63591,cavayier,1,0.19047619047619047
63592,cave-cellule,1,0.19047619047619047
63593,cave-cimetière,1,0.19047619047619047
63594,cave-cuisine,1,0.19047619047619047
63595,cave-dancing,1,0.19047619047619047
63596,cavernait,1,0.19047619047619047
63597,cavernant,1,0.19047619047619047
63598,cavestrots,1,0.19047619047619047
63599,caveuse,1,0.19047619047619047
63600,caviers,1,0.19047619047619047
63601,caviglia,1,0.19047619047619047
63602,cavillam,1,0.19047619047619047
63603,cayenne,1,0.19047619047619047
63604,cayoutchouc,1,0.19047619047619047
63605,cazadoriste,1,0.19047619047619047
63606,caïdgis,1,0.19047619047619047
63607,caïens,1,0.19047619047619047
63608,caïk,1,0.19047619047619047
63609,cbambre,1,0.19047619047619047
63610,cbojhm,1,0.19047619047619047
63611,cbojoj,1,0.19047619047619047
