,lower-words,in%texts
15324,opportun,16.666666666666664
15325,opportuniste,16.666666666666664
15326,opposa,16.666666666666664
15327,oppose,16.666666666666664
15328,optimisme,16.666666666666664
15329,optimiste,16.666666666666664
15330,options,16.666666666666664
15331,opuscule,16.666666666666664
15332,opéraient,16.666666666666664
15333,opératoire,16.666666666666664
15334,opéré,16.666666666666664
15335,orages,16.666666666666664
15336,orageuse,16.666666666666664
15337,oranges,16.666666666666664
15338,orangé,16.666666666666664
15339,orateur,16.666666666666664
15340,orbite,16.666666666666664
15341,orbites,16.666666666666664
15342,orchestre,16.666666666666664
15343,orchestres,16.666666666666664
15344,orchidées,16.666666666666664
15345,ordinairement,16.666666666666664
15346,ordinaires,16.666666666666664
15347,ordonnaient,16.666666666666664
15348,ordonnait,16.666666666666664
15349,ordonne,16.666666666666664
15350,ordonnés,16.666666666666664
15351,organes,16.666666666666664
15352,organisateur,16.666666666666664
15353,organisateurs,16.666666666666664
15354,organisation,16.666666666666664
15355,organisations,16.666666666666664
15356,organisent,16.666666666666664
15357,organisme,16.666666666666664
15358,organismes,16.666666666666664
15359,organisées,16.666666666666664
15360,organisés,16.666666666666664
15361,orge,16.666666666666664
15362,orgue,16.666666666666664
15363,orgueilleux,16.666666666666664
15364,orgues,16.666666666666664
15365,orient,16.666666666666664
15366,orientation,16.666666666666664
15367,orienté,16.666666666666664
15368,orifice,16.666666666666664
15369,oriflammes,16.666666666666664
15370,original,16.666666666666664
15371,originalité,16.666666666666664
15372,origines,16.666666666666664
15373,orillon,16.666666666666664
15374,ornait,16.666666666666664
15375,ornent,16.666666666666664
15376,ornée,16.666666666666664
15377,ornées,16.666666666666664
15378,ornés,16.666666666666664
15379,orteils,16.666666666666664
15380,orties,16.666666666666664
15381,orée,16.666666666666664
15382,oscar,16.666666666666664
15383,oscilla,16.666666666666664
15384,oscillait,16.666666666666664
15385,oscillante,16.666666666666664
15386,osciller,16.666666666666664
15387,oseraient,16.666666666666664
15388,oseriez,16.666666666666664
15389,osez,16.666666666666664
15390,osier,16.666666666666664
15391,oslo,16.666666666666664
15392,ostrava,16.666666666666664
15393,osèrent,16.666666666666664
15394,otages,16.666666666666664
15395,ottomane,16.666666666666664
15396,otéro,16.666666666666664
15397,ouais,16.666666666666664
15398,ouates,16.666666666666664
15399,oubli,16.666666666666664
15400,oubliant,16.666666666666664
15401,oublierait,16.666666666666664
15402,oublies,16.666666666666664
15403,oubliât,16.666666666666664
15404,oubliées,16.666666666666664
15405,oubliés,16.666666666666664
15406,ouragan,16.666666666666664
15407,ourcq,16.666666666666664
15408,outil,16.666666666666664
15409,outillage,16.666666666666664
15410,outragé,16.666666666666664
15411,outragée,16.666666666666664
15412,outrance,16.666666666666664
15413,outrée,16.666666666666664
15414,ouvragé,16.666666666666664
15415,ouvrent,16.666666666666664
15416,ouvres,16.666666666666664
15417,ouvrirent,16.666666666666664
15418,ouvrières,16.666666666666664
15419,ouvrît,16.666666666666664
15420,ovales,16.666666666666664
15421,ovationne,16.666666666666664
15422,ovationner,16.666666666666664
15423,ovationnés,16.666666666666664
15424,ovations,16.666666666666664
15425,ovoïde,16.666666666666664
15426,owens,16.666666666666664
15427,oxydation,16.666666666666664
15428,oxyde,16.666666666666664
15429,oxygène,16.666666666666664
15430,paavo,16.666666666666664
15431,pacific,16.666666666666664
15432,pacifiques,16.666666666666664
15433,pacotille,16.666666666666664
15434,pacte,16.666666666666664
15435,pagne,16.666666666666664
15436,pagnes,16.666666666666664
15437,paient,16.666666666666664
15438,paierai,16.666666666666664
15439,paieras,16.666666666666664
15440,paillasse,16.666666666666664
15441,paillasson,16.666666666666664
15442,pains,16.666666666666664
15443,palaces,16.666666666666664
15444,palan,16.666666666666664
15445,pale,16.666666666666664
15446,palette,16.666666666666664
15447,palettes,16.666666666666664
15448,palme,16.666666666666664
15449,palmeraie,16.666666666666664
15450,palmes,16.666666666666664
15451,palmier,16.666666666666664
15452,palmiers,16.666666666666664
15453,palpitait,16.666666666666664
15454,palpitante,16.666666666666664
15455,palétuviers,16.666666666666664
15456,panama,16.666666666666664
15457,pancartes,16.666666666666664
15458,panda,16.666666666666664
15459,paniers,16.666666666666664
15460,pannes,16.666666666666664
15461,panoplie,16.666666666666664
15462,pansage,16.666666666666664
15463,pantalons,16.666666666666664
15464,panther,16.666666666666664
15465,pantin,16.666666666666664
15466,pantins,16.666666666666664
15467,pantodons,16.666666666666664
15468,panzers,16.666666666666664
15469,paon,16.666666666666664
15470,paons,16.666666666666664
15471,papa,16.666666666666664
15472,pape,16.666666666666664
15473,papillonnant,16.666666666666664
15474,papillotants,16.666666666666664
15475,paquebot,16.666666666666664
15476,paquita,16.666666666666664
15477,parabellum,16.666666666666664
15478,parabole,16.666666666666664
15479,parachevait,16.666666666666664
15480,parachever,16.666666666666664
15481,parachutistes,16.666666666666664
15482,parachèvement,16.666666666666664
15483,parad,16.666666666666664
15484,paradait,16.666666666666664
15485,parade,16.666666666666664
15486,paradent,16.666666666666664
15487,paradis,16.666666666666664
15488,parages,16.666666666666664
15489,parais,16.666666666666664
15490,paraissant,16.666666666666664
15491,parallèle,16.666666666666664
15492,parallèlement,16.666666666666664
15493,parallélisme,16.666666666666664
15494,parallélépipède,16.666666666666664
15495,parallélépipédique,16.666666666666664
15496,paramètres,16.666666666666664
15497,parapet,16.666666666666664
15498,parapluie,16.666666666666664
15499,parapluies,16.666666666666664
15500,parasites,16.666666666666664
15501,parasol,16.666666666666664
15502,parasols,16.666666666666664
15503,paraîtrait,16.666666666666664
15504,parcelle,16.666666666666664
15505,parcelles,16.666666666666664
15506,parchemin,16.666666666666664
15507,parcimonie,16.666666666666664
15508,parcmétrique,16.666666666666664
15509,parcourant,16.666666666666664
15510,parcourrait,16.666666666666664
15511,parcouru,16.666666666666664
15512,parcoururent,16.666666666666664
15513,parcourut,16.666666666666664
15514,parcs,16.666666666666664
15515,pardi,16.666666666666664
15516,pardonnait,16.666666666666664
15517,pardonnez,16.666666666666664
15518,pardonné,16.666666666666664
15519,pare,16.666666666666664
15520,parements,16.666666666666664
15521,parente,16.666666666666664
15522,parentes,16.666666666666664
15523,parenthèses,16.666666666666664
15524,parer,16.666666666666664
15525,paresseuse,16.666666666666664
15526,paresseusement,16.666666666666664
15527,parfaiteent,16.666666666666664
15528,parfumeuse,16.666666666666664
15529,parfums,16.666666666666664
15530,parfumée,16.666666666666664
15531,pari,16.666666666666664
15532,pariaient,16.666666666666664
15533,parierais,16.666666666666664
15534,paries,16.666666666666664
15535,parisien,16.666666666666664
15536,parisiens,16.666666666666664
15537,park,16.666666666666664
15538,parka,16.666666666666664
15539,parker,16.666666666666664
15540,parkin,16.666666666666664
15541,parlementèrent,16.666666666666664
15542,parlerai,16.666666666666664
15543,parleras,16.666666666666664
15544,parleriez,16.666666666666664
15545,parleurs,16.666666666666664
15546,parliez,16.666666666666664
15547,parloir,16.666666666666664
15548,parlât,16.666666666666664
15549,parlèrent,16.666666666666664
15550,parme,16.666666666666664
15551,parodier,16.666666666666664
15552,paroi,16.666666666666664
15553,parois,16.666666666666664
15554,paroxysme,16.666666666666664
15555,parquer,16.666666666666664
15556,parqués,16.666666666666664
15557,parrain,16.666666666666664
15558,parsemée,16.666666666666664
15559,partagea,16.666666666666664
15560,partageait,16.666666666666664
15561,partageant,16.666666666666664
15562,partagent,16.666666666666664
15563,partager,16.666666666666664
15564,partagé,16.666666666666664
15565,partance,16.666666666666664
15566,partants,16.666666666666664
15567,parte,16.666666666666664
15568,partenaire,16.666666666666664
15569,participait,16.666666666666664
15570,participants,16.666666666666664
15571,participation,16.666666666666664
15572,participe,16.666666666666664
15573,participera,16.666666666666664
15574,particularités,16.666666666666664
15575,particule,16.666666666666664
15576,particules,16.666666666666664
15577,partiellement,16.666666666666664
15578,partielles,16.666666666666664
15579,partirait,16.666666666666664
15580,partiras,16.666666666666664
15581,partiront,16.666666666666664
15582,partition,16.666666666666664
15583,partitions,16.666666666666664
15584,partons,16.666666666666664
15585,party,16.666666666666664
15586,partît,16.666666666666664
15587,parurent,16.666666666666664
15588,parussent,16.666666666666664
15589,parvenant,16.666666666666664
15590,parvenir,16.666666666666664
15591,parvenue,16.666666666666664
15592,parvienne,16.666666666666664
15593,parvinrent,16.666666666666664
15594,parvis,16.666666666666664
15595,parée,16.666666666666664
15596,parût,16.666666666666664
15597,pascal,16.666666666666664
15598,paso,16.666666666666664
15599,pass,16.666666666666664
15600,passable,16.666666666666664
15601,passagère,16.666666666666664
15602,passante,16.666666666666664
15603,passementée,16.666666666666664
15604,passeports,16.666666666666664
15605,passerais,16.666666666666664
15606,passereaux,16.666666666666664
15607,passerez,16.666666666666664
15608,passes,16.666666666666664
15609,passif,16.666666666666664
15610,passionnait,16.666666666666664
15611,passionnant,16.666666666666664
15612,passionnantes,16.666666666666664
15613,passionnel,16.666666666666664
15614,passionné,16.666666666666664
15615,passionnée,16.666666666666664
15616,passivement,16.666666666666664
15617,passivité,16.666666666666664
15618,pastellisés,16.666666666666664
15619,pasteur,16.666666666666664
15620,pastilles,16.666666666666664
15621,pastis,16.666666666666664
15622,pat,16.666666666666664
15623,pataud,16.666666666666664
15624,pataugeaient,16.666666666666664
15625,patchwork,16.666666666666664
15626,paternel,16.666666666666664
15627,patibulaire,16.666666666666664
15628,patientaient,16.666666666666664
15629,patientait,16.666666666666664
15630,patiente,16.666666666666664
15631,patienter,16.666666666666664
15632,patients,16.666666666666664
15633,patinage,16.666666666666664
15634,patinait,16.666666666666664
15635,patinant,16.666666666666664
15636,patrick,16.666666666666664
15637,patronale,16.666666666666664
15638,patronyme,16.666666666666664
15639,patronymes,16.666666666666664
15640,paulo,16.666666666666664
15641,paume,16.666666666666664
15642,paumes,16.666666666666664
15643,paupiettes,16.666666666666664
15644,pauses,16.666666666666664
15645,payables,16.666666666666664
15646,payants,16.666666666666664
15647,paysager,16.666666666666664
15648,paysan,16.666666666666664
15649,paysanne,16.666666666666664
15650,payées,16.666666666666664
15651,payés,16.666666666666664
15652,peaux,16.666666666666664
15653,pecqueur,16.666666666666664
15654,pectorale,16.666666666666664
15655,pedigree,16.666666666666664
15656,pedro,16.666666666666664
15657,peggy,16.666666666666664
15658,peignes,16.666666666666664
15659,peignoirs,16.666666666666664
15660,peigné,16.666666666666664
15661,peindre,16.666666666666664
15662,peines,16.666666666666664
15663,peinte,16.666666666666664
15664,peintres,16.666666666666664
15665,peintures,16.666666666666664
15666,peiné,16.666666666666664
15667,pelade,16.666666666666664
15668,pelait,16.666666666666664
15669,pelletant,16.666666666666664
15670,pellucide,16.666666666666664
15671,pelucheuses,16.666666666666664
15672,pelure,16.666666666666664
15673,penauds,16.666666666666664
15674,pend,16.666666666666664
15675,pendaison,16.666666666666664
15676,pendaisons,16.666666666666664
15677,pendent,16.666666666666664
15678,pendentifs,16.666666666666664
15679,pendra,16.666666666666664
15680,pendule,16.666666666666664
15681,penny,16.666666666666664
15682,pennés,16.666666666666664
15683,pensera,16.666666666666664
15684,penseraient,16.666666666666664
15685,penserais,16.666666666666664
15686,penseuses,16.666666666666664
15687,pensiez,16.666666666666664
15688,pensif,16.666666666666664
15689,pensifs,16.666666666666664
15690,pensionnaire,16.666666666666664
15691,pensionnaires,16.666666666666664
15692,pensions,16.666666666666664
15693,pensivement,16.666666666666664
15694,pensons,16.666666666666664
15695,pentes,16.666666666666664
15696,penthouse,16.666666666666664
15697,pentue,16.666666666666664
15698,percement,16.666666666666664
15699,percent,16.666666666666664
15700,perception,16.666666666666664
15701,percevait,16.666666666666664
15702,percevant,16.666666666666664
15703,percevoir,16.666666666666664
15704,percha,16.666666666666664
15705,perchées,16.666666666666664
15706,percées,16.666666666666664
15707,perdent,16.666666666666664
15708,perdez,16.666666666666664
15709,perdra,16.666666666666664
15710,perds,16.666666666666664
15711,perdus,16.666666666666664
15712,perez,16.666666666666664
15713,perfect,16.666666666666664
15714,perfectionna,16.666666666666664
15715,perfectionnaient,16.666666666666664
15716,perfectionne,16.666666666666664
15717,perfectionnement,16.666666666666664
15718,perfectionné,16.666666666666664
15719,perfide,16.666666666666664
15720,perforante,16.666666666666664
15721,performance,16.666666666666664
15722,performances,16.666666666666664
15723,performant,16.666666666666664
15724,perlaient,16.666666666666664
15725,perlé,16.666666666666664
15726,permanent,16.666666666666664
15727,permanente,16.666666666666664
15728,permets,16.666666666666664
15729,permettaient,16.666666666666664
15730,permette,16.666666666666664
15731,permirent,16.666666666666664
15732,permissionnaire,16.666666666666664
15733,permit,16.666666666666664
15734,permît,16.666666666666664
15735,pernicieux,16.666666666666664
15736,pernod,16.666666666666664
