,raw-words,in%texts
3114,belge,50.0
3115,berges,50.0
3116,bibliothèque,50.0
3117,bistrot,50.0
3118,bizarre,50.0
3119,blague,50.0
3120,blessé,50.0
3121,bleues,50.0
3122,blonde,50.0
3123,blouse,50.0
3124,boissons,50.0
3125,bordure,50.0
3126,bordé,50.0
3127,bottes,50.0
3128,bouchon,50.0
3129,bougeait,50.0
3130,bougé,50.0
3131,boules,50.0
3132,bourrant,50.0
3133,bousculait,50.0
3134,bousculant,50.0
3135,boutiques,50.0
3136,boxeur,50.0
3137,boîtes,50.0
3138,branche,50.0
3139,braves,50.0
3140,brigadier,50.0
3141,brillante,50.0
3142,brique,50.0
3143,briser,50.0
3144,brisé,50.0
3145,brisées,50.0
3146,brochure,50.0
3147,brosse,50.0
3148,brouillard,50.0
3149,brouillé,50.0
3150,bruissement,50.0
3151,brun,50.0
3152,brunes,50.0
3153,brusque,50.0
3154,brut,50.0
3155,brutal,50.0
3156,brutalité,50.0
3157,bruyamment,50.0
3158,brève,50.0
3159,brûlait,50.0
3160,brûlé,50.0
3161,brûlée,50.0
3162,buste,50.0
3163,butin,50.0
3164,buvaient,50.0
3165,buvant,50.0
3166,bébé,50.0
3167,cachait,50.0
3168,cachette,50.0
3169,cadavre,50.0
3170,cadeau,50.0
3171,cafetière,50.0
3172,cage,50.0
3173,caisses,50.0
3174,calmer,50.0
3175,canaille,50.0
3176,canon,50.0
3177,capitaine,50.0
3178,carcasse,50.0
3179,carrière,50.0
3180,carrosserie,50.0
3181,carré,50.0
3182,carrément,50.0
3183,carton,50.0
3184,casse,50.0
3185,casser,50.0
3186,casserole,50.0
3187,ceinture,50.0
3188,cendre,50.0
3189,centaine,50.0
3190,cessa,50.0
3191,changea,50.0
3192,changement,50.0
3193,chapeaux,50.0
3194,charger,50.0
3195,chargeur,50.0
3196,chargés,50.0
3197,charme,50.0
3198,chars,50.0
3199,chasseur,50.0
3200,chat,50.0
3201,chauds,50.0
3202,chauffage,50.0
3203,chaussure,50.0
3204,chaussée,50.0
3205,cherchent,50.0
3206,chiens,50.0
3207,chiffons,50.0
3208,chiffre,50.0
3209,chignon,50.0
3210,choisie,50.0
3211,choisir,50.0
3212,choisissant,50.0
3213,choix,50.0
3214,chuchotaient,50.0
3215,chute,50.0
3216,château,50.0
3217,châteaux,50.0
3218,chêne,50.0
3219,cigares,50.0
3220,cinquantaine,50.0
3221,cinquième,50.0
3222,circulait,50.0
3223,cire,50.0
3224,cirés,50.0
3225,claires,50.0
3226,claquement,50.0
3227,climat,50.0
3228,cliquetis,50.0
3229,cloche,50.0
3230,closes,50.0
3231,clous,50.0
3232,coffre,50.0
3233,coiffé,50.0
3234,collaborateurs,50.0
3235,collines,50.0
3236,collègues,50.0
3237,colonnes,50.0
3238,combat,50.0
3239,combinaison,50.0
3240,comble,50.0
3241,commande,50.0
3242,commander,50.0
3243,commencement,50.0
3244,commerce,50.0
3245,commission,50.0
3246,communication,50.0
3247,communs,50.0
3248,commutateur,50.0
3249,complice,50.0
3250,complices,50.0
3251,comportait,50.0
3252,comptabilité,50.0
3253,comptable,50.0
3254,comptais,50.0
3255,comptait,50.0
3256,concierge,50.0
3257,conducteurs,50.0
3258,conduise,50.0
3259,conduit,50.0
3260,confusion,50.0
3261,confusément,50.0
3262,congé,50.0
3263,connus,50.0
3264,conseil,50.0
3265,conservé,50.0
3266,considère,50.0
3267,considéré,50.0
3268,consigne,50.0
3269,consistant,50.0
3270,consoler,50.0
3271,constatait,50.0
3272,construit,50.0
3273,consultation,50.0
3274,conséquences,50.0
3275,contenta,50.0
3276,contenté,50.0
3277,contient,50.0
3278,continuaient,50.0
3279,continuent,50.0
3280,continué,50.0
3281,contrat,50.0
3282,contrôle,50.0
3283,convaincu,50.0
3284,convient,50.0
3285,copain,50.0
3286,copains,50.0
3287,copine,50.0
3288,cordes,50.0
3289,corpulence,50.0
3290,correct,50.0
3291,correctement,50.0
3292,corridor,50.0
3293,corsage,50.0
3294,costaud,50.0
3295,couchait,50.0
3296,couches,50.0
3297,couchés,50.0
3298,coude,50.0
3299,coulait,50.0
3300,couloirs,50.0
3301,coupé,50.0
3302,courage,50.0
3303,courbé,50.0
3304,courent,50.0
3305,couronne,50.0
3306,courts,50.0
3307,couverte,50.0
3308,couverts,50.0
3309,couverture,50.0
3310,coïncidence,50.0
3311,cracha,50.0
3312,craignant,50.0
3313,craindre,50.0
3314,crains,50.0
3315,craint,50.0
3316,cran,50.0
3317,crapule,50.0
3318,crayon,50.0
3319,creuse,50.0
3320,creuser,50.0
3321,creux,50.0
3322,crevant,50.0
3323,crever,50.0
3324,cri,50.0
3325,crimes,50.0
3326,croisa,50.0
3327,croisaient,50.0
3328,croisés,50.0
3329,croix,50.0
3330,crosse,50.0
3331,croûte,50.0
3332,crâne,50.0
3333,créature,50.0
3334,crédit,50.0
3335,crépuscule,50.0
3336,crêpe,50.0
3337,cuiller,50.0
3338,cuire,50.0
3339,cuisines,50.0
3340,cuit,50.0
3341,culture,50.0
3342,dames,50.0
3343,danger,50.0
3344,danse,50.0
3345,danseuse,50.0
3346,datait,50.0
3347,degré,50.0
3348,degrés,50.0
3349,demandes,50.0
3350,demandez,50.0
3351,dense,50.0
3352,descend,50.0
3353,descendirent,50.0
3354,descends,50.0
3355,descendu,50.0
3356,dessinait,50.0
3357,dessinant,50.0
3358,deuil,50.0
3359,devenaient,50.0
3360,devenus,50.0
3361,devina,50.0
3362,deviner,50.0
3363,devriez,50.0
3364,diamètre,50.0
3365,différentes,50.0
3366,différents,50.0
3367,digne,50.0
3368,dignité,50.0
3369,dimanches,50.0
3370,dimension,50.0
3371,directement,50.0
3372,directeur,50.0
3373,direz,50.0
3374,dirigeait,50.0
3375,dirigeant,50.0
3376,dirigent,50.0
3377,dirigèrent,50.0
3378,discret,50.0
3379,discrète,50.0
3380,discuter,50.0
3381,disent,50.0
3382,disparaître,50.0
3383,disparue,50.0
3384,dispersés,50.0
3385,disposer,50.0
3386,disposition,50.0
3387,disputent,50.0
3388,disques,50.0
3389,distingua,50.0
3390,distinguer,50.0
3391,distraite,50.0
3392,divan,50.0
3393,divers,50.0
3394,diverses,50.0
3395,dixième,50.0
3396,dixièmes,50.0
3397,docilité,50.0
3398,doive,50.0
3399,domicile,50.0
3400,dominait,50.0
3401,donnant,50.0
3402,donnez,50.0
3403,donnée,50.0
3404,douces,50.0
3405,douche,50.0
3406,douleurs,50.0
3407,douloureuse,50.0
3408,doutait,50.0
3409,drapeau,50.0
3410,droites,50.0
3411,durait,50.0
3412,durant,50.0
3413,durement,50.0
3414,durs,50.0
3415,duré,50.0
3416,débarrassait,50.0
3417,débuts,50.0
3418,déchets,50.0
3419,déchirée,50.0
3420,décidait,50.0
3421,décider,50.0
3422,déclaration,50.0
3423,déclarations,50.0
3424,déclencher,50.0
3425,décourageait,50.0
3426,décourager,50.0
3427,découverte,50.0
3428,découvertes,50.0
3429,décrivait,50.0
3430,décrocha,50.0
3431,défaillance,50.0
3432,défense,50.0
3433,défie,50.0
3434,défilé,50.0
3435,définitive,50.0
3436,dégageait,50.0
3437,dégager,50.0
3438,délicatesse,50.0
3439,dépassait,50.0
3440,dépasser,50.0
3441,dépassé,50.0
3442,déplaisait,50.0
3443,dérange,50.0
3444,dés,50.0
3445,déserte,50.0
3446,désespoir,50.0
3447,désir,50.0
3448,désirez,50.0
3449,détachement,50.0
3450,détacher,50.0
3451,déteint,50.0
3452,détente,50.0
3453,détonation,50.0
3454,détruire,50.0
3455,effacer,50.0
3456,effacé,50.0
3457,efforçant,50.0
3458,effroi,50.0
3459,embarqué,50.0
3460,emmené,50.0
3461,emplacement,50.0
3462,emportait,50.0
3463,empressa,50.0
3464,empêchait,50.0
3465,enceinte,50.0
3466,endormie,50.0
3467,enferme,50.0
3468,enfermer,50.0
3469,engagé,50.0
3470,enlever,50.0
3471,enlevé,50.0
3472,ennuie,50.0
3473,entassait,50.0
3474,enterré,50.0
3475,entièrement,50.0
3476,entouraient,50.0
3477,entourait,50.0
3478,entourées,50.0
3479,entrain,50.0
3480,entreprise,50.0
3481,entrez,50.0
3482,entrouvrait,50.0
3483,entrouvrir,50.0
3484,entrouvrit,50.0
3485,envahissait,50.0
3486,envers,50.0
3487,envoler,50.0
3488,envoyés,50.0
3489,erreur,50.0
3490,escale,50.0
3491,escaliers,50.0
3492,espérais,50.0
3493,essentiel,50.0
3494,essuya,50.0
3495,essuyant,50.0
3496,estime,50.0
3497,exacte,50.0
3498,exagérée,50.0
3499,examen,50.0
3500,examina,50.0
3501,examinait,50.0
3502,examiner,50.0
3503,exaspération,50.0
3504,exclama,50.0
3505,excusa,50.0
3506,excuser,50.0
3507,exercice,50.0
3508,exhiber,50.0
3509,existe,50.0
3510,existé,50.0
3511,expliqua,50.0
3512,explosion,50.0
3513,express,50.0
3514,expédié,50.0
3515,expérience,50.0
3516,extraire,50.0
3517,extrait,50.0
3518,extrême,50.0
3519,extrêmement,50.0
3520,exécuter,50.0
3521,facilement,50.0
3522,faiblement,50.0
3523,faiblir,50.0
3524,faille,50.0
3525,failli,50.0
3526,falloir,50.0
3527,fameuse,50.0
3528,fameux,50.0
3529,familiale,50.0
3530,familière,50.0
3531,familles,50.0
3532,fatiguait,50.0
3533,favori,50.0
3534,feint,50.0
3535,fente,50.0
3536,ferez,50.0
3537,fermant,50.0
3538,ferraille,50.0
3539,feutre,50.0
3540,feutré,50.0
3541,feux,50.0
3542,fiers,50.0
3543,figé,50.0
3544,filature,50.0
3545,file,50.0
3546,finement,50.0
3547,finira,50.0
3548,finirent,50.0
3549,fixant,50.0
3550,fixement,50.0
3551,fièvre,50.0
3552,flamme,50.0
3553,flanqué,50.0
3554,fleuve,50.0
3555,flot,50.0
3556,foi,50.0
3557,fonctions,50.0
3558,fondé,50.0
3559,formant,50.0
3560,former,50.0
3561,formée,50.0
3562,forçait,50.0
3563,fouillant,50.0
3564,fourneau,50.0
3565,fourrure,50.0
3566,fout,50.0
3567,franc,50.0
3568,franche,50.0
3569,franchi,50.0
3570,franchissant,50.0
3571,frappé,50.0
3572,froncer,50.0
3573,froncés,50.0
3574,fronçait,50.0
3575,fruste,50.0
3576,frémir,50.0
3577,fuir,50.0
3578,furieuse,50.0
3579,fusils,50.0
3580,fébrile,50.0
3581,féliciter,50.0
3582,gagna,50.0
3583,gagnait,50.0
3584,gaie,50.0
3585,gaillard,50.0
3586,gamin,50.0
3587,garda,50.0
3588,gardaient,50.0
3589,gardant,50.0
3590,garnies,50.0
3591,gars,50.0
3592,gigantesques,50.0
3593,gilet,50.0
3594,gin,50.0
3595,glacé,50.0
3596,gonflés,50.0
3597,gorgées,50.0
3598,gouvernement,50.0
3599,grains,50.0
3600,gravement,50.0
3601,graves,50.0
3602,gravier,50.0
3603,grinça,50.0
3604,gré,50.0
3605,guet,50.0
3606,guettait,50.0
3607,guichet,50.0
3608,guide,50.0
3609,guise,50.0
3610,gênait,50.0
3611,habille,50.0
3612,habillée,50.0
3613,habiter,50.0
3614,habituel,50.0
3615,habité,50.0
3616,habitée,50.0
3617,haine,50.0
3618,haineux,50.0
3619,haleine,50.0
3620,hanches,50.0
3621,hangar,50.0
3622,harmonie,50.0
3623,haussait,50.0
3624,haussant,50.0
3625,herbe,50.0
3626,herbes,50.0
3627,heureuse,50.0
3628,heurta,50.0
3629,heurtait,50.0
3630,hilare,50.0
3631,honte,50.0
3632,hoquet,50.0
3633,horloge,50.0
3634,hormis,50.0
3635,hublot,50.0
3636,hublots,50.0
3637,huitième,50.0
3638,humain,50.0
3639,humble,50.0
3640,humides,50.0
3641,hurla,50.0
3642,hérité,50.0
3643,hésitaient,50.0
3644,hésitait,50.0
3645,hésite,50.0
3646,hôpital,50.0
3647,hôtels,50.0
3648,idéale,50.0
3649,ignorer,50.0
3650,illusion,50.0
3651,illusions,50.0
3652,imaginez,50.0
3653,imaginé,50.0
3654,immeuble,50.0
3655,immeubles,50.0
3656,immédiatement,50.0
3657,imperméable,50.0
3658,importante,50.0
3659,importantes,50.0
3660,importants,50.0
3661,impose,50.0
3662,impressionnant,50.0
3663,impressionner,50.0
3664,imprudence,50.0
3665,impulsion,50.0
3666,inattendue,50.0
3667,incapable,50.0
3668,incident,50.0
3669,inconnue,50.0
3670,inconnus,50.0
3671,indices,50.0
3672,indifférence,50.0
3673,indignation,50.0
3674,indispensable,50.0
3675,individu,50.0
3676,indécis,50.0
3677,indéfinissable,50.0
3678,information,50.0
3679,ingénieur,50.0
3680,injure,50.0
3681,inouï,50.0
3682,inquiets,50.0
3683,inquiétait,50.0
3684,insensiblement,50.0
3685,inspecteur,50.0
3686,inspecteurs,50.0
3687,installent,50.0
3688,instantanée,50.0
3689,instituteur,50.0
3690,instructions,50.0
3691,insu,50.0
3692,interminable,50.0
3693,interminables,50.0
3694,interne,50.0
3695,interpellait,50.0
3696,interrompit,50.0
3697,intervention,50.0
3698,introduit,50.0
3699,intéressant,50.0
3700,intéresser,50.0
3701,intéressé,50.0
3702,inverse,50.0
3703,invisible,50.0
3704,invisibles,50.0
3705,inviter,50.0
3706,invité,50.0
3707,invités,50.0
3708,inévitable,50.0
3709,irait,50.0
3710,ironie,50.0
3711,italien,50.0
3712,ivoire,50.0
3713,jaillir,50.0
3714,jaillissaient,50.0
3715,jaillissait,50.0
3716,jaloux,50.0
3717,jambon,50.0
3718,jaunâtre,50.0
3719,jetant,50.0
3720,jetée,50.0
3721,jolies,50.0
3722,joueurs,50.0
3723,journalistes,50.0
3724,jovial,50.0
3725,jugement,50.0
3726,justice,50.0
3727,kilos,50.0
3728,laboratoire,50.0
3729,lacets,50.0
3730,laine,50.0
3731,laisserait,50.0
3732,laissez,50.0
3733,lance,50.0
3734,lancer,50.0
3735,langues,50.0
3736,lanterne,50.0
3737,lançaient,50.0
3738,largement,50.0
3739,lasse,50.0
3740,lassitude,50.0
3741,lavait,50.0
3742,lesquelles,50.0
3743,lesquels,50.0
3744,levaient,50.0
3745,levant,50.0
3746,liberté,50.0
3747,liquide,50.0
3748,liquider,50.0
3749,lisant,50.0
3750,livide,50.0
3751,livrant,50.0
3752,livrer,50.0
3753,livré,50.0
3754,livrée,50.0
3755,locaux,50.0
3756,logement,50.0
3757,logique,50.0
3758,lointain,50.0
3759,lois,50.0
3760,lorsqu,50.0
3761,lorsque,50.0
3762,loupe,50.0
3763,louée,50.0
3764,lucidité,50.0
3765,luisaient,50.0
3766,luisant,50.0
3767,luisante,50.0
3768,luisants,50.0
3769,lumineux,50.0
3770,lunettes,50.0
3771,lut,50.0
3772,lutte,50.0
3773,lève,50.0
3774,lèvent,50.0
3775,lèvre,50.0
3776,légal,50.0
3777,légers,50.0
3778,légitime,50.0
3779,légères,50.0
3780,machinal,50.0
3781,mademoiselle,50.0
3782,magasin,50.0
3783,magasins,50.0
3784,magazine,50.0
3785,magnifique,50.0
3786,mai,50.0
3787,maintenir,50.0
3788,malades,50.0
3789,maladresse,50.0
3790,maladroit,50.0
3791,malice,50.0
3792,malin,50.0
3793,mangeaient,50.0
3794,mangé,50.0
3795,manifesta,50.0
3796,manifester,50.0
3797,manquaient,50.0
3798,manœuvre,50.0
3799,manœuvrer,50.0
3800,marchaient,50.0
3801,marchandise,50.0
3802,marchandises,50.0
3803,marchands,50.0
3804,marchant,50.0
3805,marin,50.0
3806,mariés,50.0
3807,marquait,50.0
3808,marquer,50.0
3809,marron,50.0
3810,marteau,50.0
3811,massif,50.0
3812,massés,50.0
3813,matinée,50.0
3814,matériel,50.0
3815,maître,50.0
3816,melon,50.0
3817,menace,50.0
3818,menacer,50.0
3819,menant,50.0
3820,mener,50.0
3821,mensonges,50.0
3822,mention,50.0
3823,mer,50.0
3824,merci,50.0
3825,mesures,50.0
3826,mette,50.0
3827,mettent,50.0
3828,mettez,50.0
3829,mettrait,50.0
3830,mienne,50.0
3831,militaire,50.0
3832,millions,50.0
3833,mines,50.0
3834,minuscule,50.0
3835,minutieusement,50.0
3836,mission,50.0
3837,miteux,50.0
3838,mobilier,50.0
3839,modeste,50.0
3840,moite,50.0
3841,molle,50.0
3842,mollement,50.0
3843,monotone,50.0
3844,montaient,50.0
3845,montant,50.0
3846,montré,50.0
3847,moquait,50.0
3848,mordre,50.0
3849,mouchoirs,50.0
3850,moue,50.0
3851,mouettes,50.0
3852,moyens,50.0
3853,muet,50.0
3854,murmurer,50.0
3855,musées,50.0
3856,mâchoire,50.0
3857,mécanicien,50.0
3858,méchant,50.0
3859,médecins,50.0
3860,médico,50.0
3861,méfie,50.0
3862,méfier,50.0
3863,mélancolie,50.0
3864,mélange,50.0
3865,ménagère,50.0
3866,méthodes,50.0
3867,métier,50.0
3868,métro,50.0
3869,mêle,50.0
3870,mêlée,50.0
3871,naissance,50.0
3872,narines,50.0
3873,nationale,50.0
3874,naître,50.0
3875,naïf,50.0
3876,neufs,50.0
3877,neutre,50.0
3878,neuve,50.0
3879,nier,50.0
3880,nombreuses,50.0
3881,nombreux,50.0
3882,nostalgie,50.0
3883,notant,50.0
3884,noter,50.0
3885,nourrir,50.0
3886,nouveaux,50.0
3887,nouvel,50.0
3888,noué,50.0
3889,nuance,50.0
3890,nuque,50.0
3891,nègre,50.0
3892,née,50.0
3893,négligé,50.0
3894,obscur,50.0
3895,obscurité,50.0
3896,obstacle,50.0
3897,obstinait,50.0
3898,obtenir,50.0
3899,obéi,50.0
3900,occupés,50.0
3901,odieux,50.0
3902,offerte,50.0
3903,office,50.0
3904,officiel,50.0
3905,officiellement,50.0
3906,officiers,50.0
3907,offrait,50.0
3908,opération,50.0
3909,opérations,50.0
3910,orange,50.0
3911,ordres,50.0
3912,organe,50.0
3913,organiser,50.0
3914,orientale,50.0
3915,originaire,50.0
3916,os,50.0
3917,osa,50.0
3918,osait,50.0
3919,oser,50.0
3920,ostensiblement,50.0
3921,oubliait,50.0
3922,oublier,50.0
3923,ouest,50.0
3924,outils,50.0
3925,outre,50.0
3926,ouverts,50.0
3927,ouvrage,50.0
3928,ouvraient,50.0
3929,ouvrant,50.0
3930,ouvrier,50.0
3931,paie,50.0
3932,paire,50.0
3933,paisible,50.0
3934,pan,50.0
3935,panier,50.0
3936,panne,50.0
3937,panneau,50.0
3938,panneaux,50.0
3939,pansement,50.0
3940,paquets,50.0
3941,paraissent,50.0
3942,parc,50.0
3943,pareils,50.0
3944,parent,50.0
3945,parfum,50.0
3946,parisienne,50.0
3947,parla,50.0
3948,parlais,50.0
3949,parleur,50.0
3950,parlez,50.0
3951,pars,50.0
3952,partage,50.0
3953,partait,50.0
3954,particulièrement,50.0
3955,parviennent,50.0
3956,parvint,50.0
3957,passagers,50.0
3958,passants,50.0
3959,passerait,50.0
3960,passion,50.0
3961,passons,50.0
3962,passèrent,50.0
3963,pathétique,50.0
3964,patiemment,50.0
3965,paupière,50.0
3966,peigne,50.0
3967,peignés,50.0
3968,peintes,50.0
3969,peintre,50.0
3970,peints,50.0
3971,peinture,50.0
3972,pelle,50.0
3973,penchée,50.0
3974,pendu,50.0
3975,pendus,50.0
3976,pensant,50.0
3977,pensent,50.0
3978,pensez,50.0
3979,perdait,50.0
3980,perdue,50.0
3981,perdues,50.0
3982,perle,50.0
3983,permettait,50.0
3984,perpétuel,50.0
3985,perron,50.0
3986,persiennes,50.0
3987,perçut,50.0
3988,pesait,50.0
3989,peser,50.0
3990,phares,50.0
3991,photo,50.0
3992,photographes,50.0
3993,photographique,50.0
3994,photos,50.0
3995,physionomie,50.0
3996,piano,50.0
3997,pile,50.0
3998,piles,50.0
3999,pilote,50.0
4000,pipes,50.0
4001,pire,50.0
4002,piscine,50.0
4003,pistolet,50.0
4004,placard,50.0
4005,placer,50.0
4006,placide,50.0
4007,placé,50.0
4008,plaint,50.0
4009,plaisanterie,50.0
4010,planche,50.0
4011,planches,50.0
4012,plantes,50.0
4013,planté,50.0
4014,plateau,50.0
4015,pleurant,50.0
4016,pli,50.0
4017,plissés,50.0
4018,plomb,50.0
4019,plongea,50.0
4020,pneus,50.0
4021,poils,50.0
4022,points,50.0
4023,pointu,50.0
4024,poisson,50.0
